Second;UHOLEG2;UCOLEG2;ZINST80;ZINST71;ZINST77;ZINST74;WFWLN2;WSTM2;ZINST58;KBCDO23;KBCDO15;ZINST63;LOG_ACIDENTE
67;271,944;265,579;106,38;40,933;30,947;47,442;12;228,087;79,292;0;23;0;PARAMLOG_B-15
68;271,364;265,03;106,492;40,991;30,11;47,03;12;225,969;78,342;0;23;0;PARAMLOG_B-15
69;270,787;264,483;106,603;41,016;29,256;46,622;12;223,866;77,397;0;23;0;PARAMLOG_B-15
70;270,212;263,937;106,713;41,001;28,395;46,219;12;221,792;76,458;0;23;0;PARAMLOG_B-15
71;269,639;263,393;106,822;40,944;27,532;45,821;12;219,744;75,526;0;22;0;PARAMLOG_B-15
72;269,067;262,851;106,937;40,846;26,675;45,427;12;217,723;74,6;0;22;0;PARAMLOG_B-15
73;268,495;262,31;107,04;40,704;25,828;45,038;12;215,72;73,684;0;22;0;PARAMLOG_B-15
74;267,824;261,772;107,137;40,522;24,997;44,654;12;213,719;72,878;0;22;0;PARAMLOG_B-15
75;266,944;261,234;107,206;40,299;24,18;44,274;12;211,209;72,425;0;22;0;PARAMLOG_B-15
76;266,18;260,693;107,27;40,024;23,359;43,893;12;207,626;72,171;0;22;0;PARAMLOG_B-15
77;265,568;260,142;107,356;39,695;22,526;43,513;12;203,824;71,871;0;22;0;PARAMLOG_B-15
78;265,01;259,581;107,465;39,329;21,703;43,139;12;200,551;71,519;0;22;0;PARAMLOG_B-15
79;264,472;259,016;107,576;38,942;20,911;42,772;12;197,843;71,141;0;23;0;PARAMLOG_B-15
80;263,943;258,455;107,683;38,545;20,162;42,412;12;195,562;70,752;0;23;0;PARAMLOG_B-15
81;263,42;257,903;107,785;38,146;19,458;42,059;12;193,559;70,352;0;23;0;PARAMLOG_B-15
82;262,899;257,363;107,883;37,748;18,799;41,711;12;191,736;69,941;0;23;0;PARAMLOG_B-15
83;262,38;256,835;107,978;37,353;18,182;41,368;12;190,025;69,522;0;23;0;PARAMLOG_B-15
84;261,862;256,317;108,073;36,962;17,601;41,029;12;187,194;69,117;0;23;0;PARAMLOG_B-15
85;261,343;255,808;108,17;36,574;17,02;40,716;12;182,815;68,717;0;23;0;PARAMLOG_B-15
86;260,823;255,307;108,269;36,183;16,396;40,438;12;171,703;68,319;0;24;0;PARAMLOG_B-15
87;260,302;254,819;108,366;35,766;15,491;40,338;12;117,187;67,925;0;24;0;PARAMLOG_B-15
88;259,779;254,369;108,456;35,097;13,088;41,097;12;0;67,545;0;24;0;PARAMLOG_B-15
89;259,252;254,029;108,515;33,793;9,604;41,868;12;0;67,213;0;24;0;PARAMLOG_B-15
90;258,729;253,86;108,518;32,217;6,051;42,254;12;0;66,915;0;24;0;PARAMLOG_B-15
91;258,217;253,847;108,492;30,792;3,088;42,541;12;0;66,623;0;24;0;PARAMLOG_B-15
92;257,73;253,937;108,455;29,547;0,694;42,766;12;0;66,334;0;25;0;PARAMLOG_B-15
93;257,29;254,077;108,414;28,466;0;42,945;12;0;66,052;0;25;0;PARAMLOG_B-15
94;256,92;254,227;108,378;27,467;0;43,085;12;0;65,774;0;24;0;PARAMLOG_B-15
95;256,635;254,361;108,35;25,621;0;43,195;12;0;65,499;0;24;0;PARAMLOG_B-15
96;256,439;254,468;108,331;23,791;0;43,28;12;0;65,226;0;24;0;PARAMLOG_B-15
97;256,326;254,543;108,319;22,21;0;43,347;12;0;64,955;0;24;0;PARAMLOG_B-15
98;256,28;254,593;108,312;21,271;0;43,403;12;0;64,684;0;23;0;PARAMLOG_B-15
99;256,283;254,626;108,308;21,023;0;43,452;12;0;64,414;0;23;0;PARAMLOG_B-15
100;256,316;254,651;108,304;21,037;0;43,501;12;0;64,144;0;23;0;PARAMLOG_B-15
101;256,363;254,678;108,297;21,231;0;43,551;12;0;63,874;0;22;0;PARAMLOG_B-15
102;256,414;254,711;108,287;21,493;0;43,601;12;0;63,605;0;22;0;PARAMLOG_B-15
103;256,462;254,751;108,274;21,797;0;43,648;12;0;63,336;0;22;0;PARAMLOG_B-15
104;256,504;254,796;108,26;22,132;0;43,694;12;0;63,067;0;21;0,133;PARAMLOG_B-15
105;256,541;254,843;108,246;22,486;0;43,739;12;0;62,796;0;21;0,997;PARAMLOG_B-15
106;256,575;254,891;108,233;22,853;0;43,781;12;0;62,526;0;21;1,865;PARAMLOG_B-15
107;256,607;254,938;108,219;23,223;0;43,822;12;0;62,255;0;20;2,737;PARAMLOG_B-15
108;256,64;254,983;108,206;23,591;0;43,86;12;0;61,985;0;20;3,614;PARAMLOG_B-15
109;256,675;255,027;108,193;23,952;0;43,894;12;0;61,714;0;20;4,495;PARAMLOG_B-15
110;256,711;255,068;108,181;24,304;0;43,926;12;0;61,444;0;19;5,38;PARAMLOG_B-15
111;256,748;255,107;108,169;24,689;0;43,955;12;0;61,174;0;19;6,27;PARAMLOG_B-15
112;256,786;255,146;108,158;25,109;0;43,982;12;0;60,904;0;19;7,164;PARAMLOG_B-15
113;256,824;255,184;108,146;25,548;0;44,008;12;0;60,634;0;18;8,063;PARAMLOG_B-15
114;256,861;255,222;108,135;25,994;0;44,033;12;0;60,364;0;18;8,966;PARAMLOG_B-15
115;256,897;255,261;108,123;26,435;0;44,056;12;0;60,094;0;18;9,873;PARAMLOG_B-15
116;256,933;255,299;108,111;26,864;0;44,079;12;0;59,824;0;17;10,783;PARAMLOG_B-15
117;256,968;255,335;108,1;27,275;0;44,101;12;0;59,554;0;17;11,697;PARAMLOG_B-15
118;257,002;255,371;108,089;27,665;0;44,122;12;0;59,283;0;17;12,615;PARAMLOG_B-15
119;257,036;255,405;108,079;28,03;0;44,143;12;0;59,013;0;16;13,536;PARAMLOG_B-15
120;257,07;255,437;108,069;28,369;0;44,163;12;0;58,742;0;16;14,46;PARAMLOG_B-15
121;257,103;255,468;108,059;28,683;0;44,184;12;0;58,471;0;16;15,388;PARAMLOG_B-15
122;257,135;255,498;108,049;28,97;0;44,204;12;0;58,2;0;15;16,319;PARAMLOG_B-15
123;257,167;255,528;108,039;29,231;0;44,225;12;0;57,928;0;15;17,254;PARAMLOG_B-15
124;257,197;255,556;108,029;29,468;0;44,246;12;0;57,657;0;15;18,192;PARAMLOG_B-15
125;257,226;255,585;108,02;29,681;0;44,267;12;0;57,387;0;14;19,131;PARAMLOG_B-15
126;257,255;255,613;108,011;29,872;0;44,288;12;0;57,118;0;14;20,072;PARAMLOG_B-15
127;257,282;255,641;108,002;30,042;0;44,31;12;0;56,848;0;14;21,015;PARAMLOG_B-15
128;257,308;255,67;107,993;30,193;0;44,332;12;0;56,579;0;13;21,958;PARAMLOG_B-15
129;257,333;255,698;107,984;30,326;0;44,354;12;0;56,311;0;13;22,903;PARAMLOG_B-15
130;257,358;255,726;107,975;30,442;0;44,376;12;0;56,042;0;13;23,85;PARAMLOG_B-15
131;257,382;255,755;107,966;30,543;0;44,399;12;0;55,774;0;12;24,797;PARAMLOG_B-15
132;257,406;255,783;107,956;30,63;0;44,422;12;0;55,506;0;12;25,746;PARAMLOG_B-15
133;257,429;255,812;107,947;30,705;0;44,445;12;0;55,238;0;12;26,697;PARAMLOG_B-15
134;257,452;255,841;107,938;30,767;0;44,469;12;0;54,971;0;11;27,648;PARAMLOG_B-15
135;257,475;255,87;107,929;30,825;0;44,493;12;0;54,704;0;11;28,601;PARAMLOG_B-15
136;257,498;255,9;107,92;30,886;0;44,518;12;0;54,437;0;11;29,554;PARAMLOG_B-15
137;257,521;255,93;107,91;30,95;0;44,544;12;0;54,171;0;10;30,509;PARAMLOG_B-15
138;257,544;255,961;107,9;31,017;0;44,57;12;0;53,906;0;10;31,465;PARAMLOG_B-15
139;257,567;255,993;107,89;31,086;0;44,598;12;0;53,64;0;10;32,421;PARAMLOG_B-15
140;257,591;256,026;107,881;31,159;0;44,626;12;0;53,375;0;9;33,379;PARAMLOG_B-15
141;257,614;256,06;107,87;31,235;0;44,655;12;0;53,113;0;9;34,339;PARAMLOG_B-15
142;257,638;256,093;107,86;31,316;0;44,685;12;0;52,85;0;9;35,299;PARAMLOG_B-15
143;257,662;256,128;107,844;31,401;0;44,717;12;0;52,588;0;8;36,259;PARAMLOG_B-15
144;257,686;256,162;107,821;31,49;0;44,75;12;0;52,329;0;8;37,223;PARAMLOG_B-15
145;257,71;256,197;107,798;31,584;0;44,785;12;0;52,073;0;8;38,193;PARAMLOG_B-15
146;257,734;256,232;107,78;31,683;0;44,821;12;0;51,818;0;7;39,163;PARAMLOG_B-15
147;257,759;256,268;107,76;31,786;0;44,858;12;0;51,563;0;7;40,131;PARAMLOG_B-15
148;257,784;256,304;107,742;31,895;0;44,896;12;0;51,348;0;7;41,097;PARAMLOG_B-15
149;257,807;256,34;107,741;32,009;0;44,936;12;0;51,205;0;6;41,991;PARAMLOG_B-15
150;257,827;256,377;107,756;32,13;0;44,978;12;0;51,065;0;6;42,743;PARAMLOG_B-15
151;257,846;256,415;107,769;32,25;0;45,02;12;0;50,941;0;6;43,402;PARAMLOG_B-15
152;257,867;256,453;107,771;32,322;0;45,057;12;0;50,829;0;6;44,021;PARAMLOG_B-15
153;257,889;256,492;107,769;32,33;0;45,087;12;0;50,721;0;6;44,615;PARAMLOG_B-15
154;257,913;256,53;107,765;32,251;0;45,111;12;0;50,616;0;6;45,187;PARAMLOG_B-15
155;257,938;256,566;107,76;32,054;0;45,128;12;0;50,518;0;5;45,75;PARAMLOG_B-15
156;257,965;256,6;107,75;31,749;0;45,139;12;0;50,427;0;5;46,332;PARAMLOG_B-15
157;257,992;256,63;107,74;31,353;0;45,146;12;0;50,337;0;5;46,931;PARAMLOG_B-15
158;258,02;256,658;107,73;30,883;0;45,148;12;0;50,247;0;5;47,536;PARAMLOG_B-15
159;258,048;256,682;107,723;30,361;0;45,149;12;0;50,155;0;5;48,138;PARAMLOG_B-15
160;258,075;256,701;107,718;29,806;0;45,148;12;0;50,064;0;5;48,735;PARAMLOG_B-15
161;258,101;256,717;107,715;29,24;0;45,147;12;0;49,973;0;5;49,325;PARAMLOG_B-15
162;258,127;256,73;107,712;28,682;0;45,146;12;0;49,884;0;4;49,908;PARAMLOG_B-15
163;258,152;256,741;107,71;28,149;0;45,146;12;0;49,796;0;4;50,485;PARAMLOG_B-15
164;258,177;256,752;107,708;27,659;0;45,148;12;0;49,708;0;4;51,056;PARAMLOG_B-15
165;258,2;256,763;107,705;27,227;0;45,153;12;0;49,622;0;4;51,621;PARAMLOG_B-15
166;258,223;256,775;107,709;26,864;0;45,161;12;0;49,537;0;4;52,182;PARAMLOG_B-15
167;258,244;256,788;107,73;26,582;0;45,173;12;0;49,452;0;4;52,737;PARAMLOG_B-15
168;258,264;256,802;107,556;26,388;0;45,189;12;0;49,369;0;4;53,287;PARAMLOG_B-15
169;258,284;256,816;107,211;26,286;0;45,21;12;0;49,286;0;4;53,833;PARAMLOG_B-15
170;258,303;256,83;106,83;26,27;0;45,236;12;0;49,205;0;3;54,375;PARAMLOG_B-15
171;258,322;256,845;106,441;26,31;0;45,266;12;0;49,124;0;3;54,912;PARAMLOG_B-15
172;258,339;256,862;106,046;26,403;0;45,301;12;0;49,044;0;3;55,445;PARAMLOG_B-15
173;258,355;256,881;105,646;26,545;0;45,339;12;0;48,965;0;3;55,976;PARAMLOG_B-15
174;258,371;256,902;105,242;26,723;0;45,381;12;0;48,888;0;3;56,505;PARAMLOG_B-15
175;258,386;256,925;104,83;26,903;0;45,423;12;0;48,811;0;3;57,032;PARAMLOG_B-15
176;258,401;256,951;104,413;27,082;0;45,463;12;0;48,735;0;3;57,558;PARAMLOG_B-15
177;258,415;256,977;103,991;27,258;0;45,5;12;0;48,66;0;3;58,083;PARAMLOG_B-15
178;258,43;257,005;103,567;27,429;0;45,536;12;0;48,586;0;3;58,608;PARAMLOG_B-15
179;258,445;257,033;103,143;27,597;0;45,57;12;0;48,513;0;2;59,132;PARAMLOG_B-15
180;258,461;257,061;102,722;27,76;0;45,602;12;0;48,441;0;2;59,655;PARAMLOG_B-15
181;258,477;257,088;102,305;27,919;0;45,632;12;0;48,369;0;2;60,179;PARAMLOG_B-15
182;258,495;257,114;101,892;28,073;0;45,66;12;0;48,299;0;2;60,702;PARAMLOG_B-15
183;258,513;257,14;101,485;28,221;0;45,686;12;0;48,229;0;2;61,225;PARAMLOG_B-15
184;258,532;257,164;101,084;28,364;0;45,711;12;0;48,16;0;2;61,746;PARAMLOG_B-15
185;258,551;257,187;100,688;28,502;0;45,734;12;0;48,091;0;2;62,268;PARAMLOG_B-15
186;258,571;257,209;100,296;28,636;0;45,755;12;0;48,024;0;2;62,788;PARAMLOG_B-15
187;258,592;257,23;99,911;28,764;0;45,775;12;0;47,957;0;2;63,307;PARAMLOG_B-15
188;258,613;257,251;99,53;28,889;0;45,794;12;0;47,891;0;1;63,825;PARAMLOG_B-15
189;258,633;257,27;99,154;29,009;0;45,812;12;0;47,825;0;1;64,343;PARAMLOG_B-15
190;258,653;257,289;98,789;29,127;0;45,83;12;0;47,761;0;1;64,859;PARAMLOG_B-15
191;258,672;257,307;98,412;29,242;0;45,847;12;0;47,697;0;1;65,376;PARAMLOG_B-15
192;258,69;257,325;98,059;29,355;0;45,863;12;0;47,633;0;1;65,891;PARAMLOG_B-15
193;258,709;257,342;97,685;29,467;0;45,88;12;0;47,571;0;1;66,407;PARAMLOG_B-15
194;258,726;257,359;97,347;29,579;0;45,897;12;0;47,509;0;1;66,923;PARAMLOG_B-15
195;258,743;257,375;96,973;29,689;0;45,914;12;0;47,449;0;1;67,439;PARAMLOG_B-15
196;258,759;257,391;96,65;29,8;0;45,932;12;0;47,389;0;1;67,957;PARAMLOG_B-15
197;258,775;257,406;96,306;29,912;0;45,951;12;0;47,33;0;1;68,475;PARAMLOG_B-15
198;258,789;257,421;95,967;30,024;0;45,971;12;0;47,272;0;0;68,997;PARAMLOG_B-15
199;258,803;257,437;95,629;30,139;0;45,992;12;0;47,215;0;0;69,521;PARAMLOG_B-15
200;258,816;257,452;95,296;30,255;0;46,014;12;0;47,158;0;0;70,048;PARAMLOG_B-15
201;258,828;257,468;94,963;30,376;0;46,039;12;0;47,103;0;0;70,58;PARAMLOG_B-15
202;258,839;257,484;94,633;30,499;0;46,066;12;0;47,05;0;0;71,118;PARAMLOG_B-15
203;258,85;257,501;94,305;30,615;0;46,092;12;0;46,997;0;0;71,661;PARAMLOG_B-15
204;258,86;257,518;93,978;30,688;0;46,109;12;0;46,945;0;0;72,211;PARAMLOG_B-15
205;258,869;257,535;93,653;30,719;0;46,121;12;0;46,895;0;0;72,768;PARAMLOG_B-15
206;258,878;257,552;93,333;30,709;0;46,126;12;0;46,845;0;0;73,332;PARAMLOG_B-15
207;258,886;257,568;93,021;30,647;0;46,125;12;0;46,797;0;0;73,902;PARAMLOG_B-15
208;258,893;257,581;92,726;30,513;0;46,119;12;0;46,75;0;0;74,482;PARAMLOG_B-15
209;258,9;257,592;92,453;30,314;0;46,107;12;0;46,706;0;0;75,074;PARAMLOG_B-15
210;258,905;257,599;92,202;30,061;0;46,091;12;0;46,665;0;0;75,684;PARAMLOG_B-15
211;258,909;257,604;91,974;29,765;0;46,072;12;0;46,626;0;0;76,318;PARAMLOG_B-15
212;258,913;257,604;91,771;29,439;0;46,051;12;0;46,59;0;0;76,979;PARAMLOG_B-15
213;258,913;257,602;91,595;29,096;0;46,029;12;0;46,558;0;0;77,67;PARAMLOG_B-15
214;258,91;257,597;91,472;28,75;0;46,007;12;0;46,531;0;0;78,399;PARAMLOG_B-15
215;258,905;257,59;91,379;28,414;0;45,986;12;0;46,511;0;0;79,18;PARAMLOG_B-15
216;258,897;257,58;91,292;28,101;0;45,967;12;0;46,493;0;0;80,018;PARAMLOG_B-15
217;258,889;257,569;91,209;27,821;0;45,951;12;0;46,478;0;0;80,903;PARAMLOG_B-15
218;258,881;257,557;91,128;27,584;0;45,939;12;0;46,464;0;0;81,829;PARAMLOG_B-15
219;258,872;257,544;91,048;27,398;0;45,931;12;0;46,45;0;0;82,785;PARAMLOG_B-15
220;258,864;257,532;90,965;27,268;0;45,927;12;0;46,437;0;0;83,766;PARAMLOG_B-15
221;258,855;257,521;90,877;27,2;0;45,928;12;0;46,425;0;0;84,767;PARAMLOG_B-15
222;258,847;257,511;90,784;27,19;0;45,934;12;0;46,414;0;0;85,785;PARAMLOG_B-15
223;258,839;257,503;90,684;27,219;0;45,945;12;0;46,403;0;0;86,815;PARAMLOG_B-15
224;258,831;257,497;90,577;27,284;0;45,96;12;0;46,393;0;0;87,857;PARAMLOG_B-15
225;258,824;257,494;90,461;27,382;0;45,979;12;0;46,383;0;0;88,91;PARAMLOG_B-15
226;258,818;257,494;90,337;27,51;0;46,002;12;0;46,374;0;0;89,973;PARAMLOG_B-15
227;258,812;257,496;90,202;27,658;0;46,028;12;0;46,366;0;0;91,045;PARAMLOG_B-15
228;258,806;257,501;90,056;27,81;0;46,055;12;0;46,357;0;0;92,123;PARAMLOG_B-15
229;258,801;257,509;89,909;27,954;0;46,079;12;0;46,349;0;0;93,207;PARAMLOG_B-15
230;258,797;257,521;89,784;28,101;0;46,104;12;0;46,342;0;0;94,296;PARAMLOG_B-15
231;258,806;257,535;89,826;28,245;0;46,128;12;0;47,073;0;0;95,06;PARAMLOG_B-15
232;258,835;257,556;90,162;28,384;0;46,15;12;0;46,432;0;0;94,726;PARAMLOG_B-15
233;258,854;257,574;90,069;28,52;0;46,171;12;0;46,404;0;0;94,643;PARAMLOG_B-15
234;258,867;257,591;89,962;28,654;0;46,192;12;0;46,668;0;0;94,709;PARAMLOG_B-15
235;258,878;257,61;89,93;28,785;0;46,212;12;0;46,41;0;0;94,678;PARAMLOG_B-15
236;258,889;257,629;89,879;28,913;0;46,231;12;0;46,692;0;0;94,757;PARAMLOG_B-15
237;258,901;257,648;89,905;29,037;0;46,25;12;0;46,346;0;0;94,664;PARAMLOG_B-15
238;258,91;257,665;89,812;29,159;0;46,268;12;0;46,716;0;0;94,779;PARAMLOG_B-15
239;258,924;257,684;89,878;29,278;0;46,285;12;0;46,583;0;0;94,641;PARAMLOG_B-15
240;258,93;257,701;89,752;29,395;0;46,302;12;0;46,647;0;0;94,736;PARAMLOG_B-15
0;325,507;290,881;100,271;89,189;50,011;64,356;455,287;452,757;155,049;99;16;55,75;PARAMLOG_B-16
1;325,506;290,876;100,262;89,189;50,012;64,359;455,091;452,7;151,641;99;14;55,573;PARAMLOG_B-16
2;325,513;290,865;100,26;89,189;50,012;64,363;454,948;452,687;149,541;99;13;55,304;PARAMLOG_B-16
3;325,523;290,852;100,259;89,188;50,01;64,367;454,856;452,544;148,031;99;12;54,997;PARAMLOG_B-16
4;325,531;290,839;100,251;89,186;50,005;64,374;454,761;452,159;146,81;99;11;54,684;PARAMLOG_B-16
5;325,472;290,838;100,256;87,6;46,634;66,213;0;50,881;145,711;94;11;54,386;PARAMLOG_B-16
6;325,076;290,97;100,225;85,293;41,672;68,285;0;111,496;144,786;76;12;54,193;PARAMLOG_B-16
7;324,124;291,377;100,125;83,803;38,617;69,765;0;164,038;143,211;50;13;53,75;PARAMLOG_B-16
8;322,49;292,039;100,022;82,955;36,977;70,843;0;218,806;140,62;33;17;52,611;PARAMLOG_B-16
9;320,045;292,818;99,906;82,557;36,306;71,558;0;246,787;137,642;22;20;50,815;PARAMLOG_B-16
10;317,047;293,555;99,795;82,319;35,98;72,021;0;270,476;134,759;16;23;48,598;PARAMLOG_B-16
11;313,875;294,117;99,725;82,143;35,797;72,21;0;288,45;132,19;12;24;46,218;PARAMLOG_B-16
12;310,868;294,426;99,706;81,902;35,481;72,031;0;301,626;129,943;9;26;43,858;PARAMLOG_B-16
13;308,257;294,447;99,771;81,617;35,079;71,532;0;310,89;127,924;7;26;41,602;PARAMLOG_B-16
14;306,132;294,186;99,899;81,318;34,654;70,82;0;316,677;126,038;6;26;39,467;PARAMLOG_B-16
15;304,482;293,678;100,097;81,016;34,229;69,98;0;319,605;124,208;5;26;37,436;PARAMLOG_B-16
16;303,214;292,96;100,325;80,718;33,82;69,081;0;320,7;122,387;5;25;35,477;PARAMLOG_B-16
17;302,198;292,027;100,568;80,429;33,433;68,177;0;322,805;120,576;4;25;33,58;PARAMLOG_B-16
18;301,322;291,001;100,815;80,08;32,94;67,391;0;323,094;118,768;4;24;31,731;PARAMLOG_B-16
19;300,483;289,979;101,033;79,642;32,282;66,71;0;322,776;116,983;3;24;29,932;PARAMLOG_B-16
20;299,628;289,024;101,237;79,157;31,536;66,088;0;321,83;115,213;3;24;28,181;PARAMLOG_B-16
21;298,723;288,149;101,428;78,649;30,749;65,504;0;320,459;113,46;3;24;26,474;PARAMLOG_B-16
22;297,759;287,349;101,586;78,129;29,94;64,945;0;318,735;111,727;3;24;24,808;PARAMLOG_B-16
23;296,747;286,609;101,739;77,58;29,133;64,401;0;317,656;110,021;2;24;23,187;PARAMLOG_B-16
24;295,708;285,913;101,89;76,596;28,616;63,91;0;315,768;108,354;2;23;21,619;PARAMLOG_B-16
25;294,666;285,246;102,025;75,201;28,357;63,44;0;313,433;106,729;2;23;20,108;PARAMLOG_B-16
26;293,643;284,601;102,162;73,558;28,267;62,967;0;310,792;105,144;2;23;18,656;PARAMLOG_B-16
27;292,658;283,969;102,305;71,765;28,303;62,484;0;307,935;103,595;2;23;17,26;PARAMLOG_B-16
28;291,717;283,344;102,435;69,887;28,438;61,992;0;304,949;102,075;1;23;15,914;PARAMLOG_B-16
29;290,824;282,722;102,572;67,968;28,654;61,49;0;301,904;100,58;1;22;14,616;PARAMLOG_B-16
30;289,978;282,1;102,711;66,039;28,939;60,982;0;298,831;99,105;1;22;13,358;PARAMLOG_B-16
31;289,172;281,478;102,856;64,123;29,284;60,47;0;295,778;97,648;1;22;12,137;PARAMLOG_B-16
32;288,4;280,856;102,988;62,237;29,679;59,956;0;292,753;96,207;1;21;10,946;PARAMLOG_B-16
33;287,656;280,235;103,126;60,393;30,117;59,443;0;289,783;94,78;1;21;9,783;PARAMLOG_B-16
34;286,934;279,617;103,263;58,599;30,59;58,93;0;286,859;93,366;1;20;8,643;PARAMLOG_B-16
35;286,229;279,002;103,398;56,862;31,091;58,42;0;283,991;91,965;1;20;7,525;PARAMLOG_B-16
36;285,536;278,391;103,531;55,185;31,613;57,913;0;281,178;90,576;1;19;6,427;PARAMLOG_B-16
37;284,853;277,784;103,663;53,569;32,151;57,409;0;278,398;89,201;1;19;5,346;PARAMLOG_B-16
38;284,177;277,182;103,792;52,015;32,7;56,91;0;275,702;87,839;1;19;4,284;PARAMLOG_B-16
39;283,509;276,584;103,927;50,523;33,255;56,414;0;272,998;86,49;1;18;3,238;PARAMLOG_B-16
40;282,846;275,99;104,048;49,09;33,812;55,922;0;270,319;85,154;0;18;2,208;PARAMLOG_B-16
41;282,189;275,399;104,174;47,716;34,368;55,434;0;267,679;83,832;0;17;1,193;PARAMLOG_B-16
42;281,538;274,813;104,298;46,399;34,921;54,951;0;265,071;82,524;0;17;0,194;PARAMLOG_B-16
43;280,892;274,229;104,422;45,19;35,45;54,468;12;262,173;81,229;0;16;0;PARAMLOG_B-16
44;280,252;273,648;104,544;44,171;35,867;53,979;12;259,233;79,946;0;16;0;PARAMLOG_B-16
45;279,619;273,067;104,672;43,32;36,171;53,491;12;256,409;78,674;0;15;0;PARAMLOG_B-16
46;278,992;272,487;104,789;42,617;36,365;53,007;12;253,691;77,413;0;15;0;PARAMLOG_B-16
47;278,369;271,906;104,911;42,05;36,452;52,527;12;251,057;76,162;0;14;0;PARAMLOG_B-16
48;277,734;271,325;105,045;41,609;36,435;52,053;12;248,507;74,935;0;14;0;PARAMLOG_B-16
49;276,867;270,745;105,115;41,281;36,316;51,584;12;245,864;74,054;0;14;0;PARAMLOG_B-16
50;275,996;270,165;105,162;41,045;36,082;51,116;12;242,153;73,581;0;14;0;PARAMLOG_B-16
51;275,32;269,578;105,215;40,876;35,713;50,649;12;237,817;73,123;0;14;0;PARAMLOG_B-16
52;274,72;268,981;105,302;40,767;35,231;50,188;12;233,906;72,598;0;14;0;PARAMLOG_B-16
53;274,147;268,379;105,404;40,719;34,667;49,734;12;230,609;72,036;0;14;0;PARAMLOG_B-16
54;273,583;267,778;105,508;40,725;34,045;49,288;12;227,795;71,455;0;14;0;PARAMLOG_B-16
55;273,021;267,186;105,613;40,773;33,378;48,85;12;225,309;70,861;0;14;0;PARAMLOG_B-16
56;272,46;266,605;105,718;40,85;32,676;48,418;12;223,032;70,257;0;14;0;PARAMLOG_B-16
57;271,897;266,035;105,824;40,942;31,943;47,992;12;220,89;69,647;0;14;0;PARAMLOG_B-16
58;271,333;265,475;105,931;41,036;31,185;47,572;12;218,837;69,035;0;14;0;PARAMLOG_B-16
59;270,768;264,922;106,039;41,119;30,406;47,157;12;216,843;68,424;0;14;0,478;PARAMLOG_B-16
60;270,203;264,375;106,148;41,182;29,611;46,747;12;214,893;67,816;0;14;1,536;PARAMLOG_B-16
61;269,641;263,831;106,259;41,216;28,805;46,342;12;212,982;67,212;0;14;2,6;PARAMLOG_B-16
62;269,082;263,291;106,373;41,216;27,994;45,941;12;211,103;66,612;0;14;3,656;PARAMLOG_B-16
63;268,527;262,752;106,488;41,178;27,183;45,545;12;209,254;66,019;0;14;4,696;PARAMLOG_B-16
64;267,974;262,216;106,604;41,101;26,377;45,154;12;207,435;65,435;0;14;5,716;PARAMLOG_B-16
65;267,425;261,681;106,719;40,984;25,582;44,768;12;205,644;64,861;0;14;6,712;PARAMLOG_B-16
66;266,877;261,15;106,818;40,827;24,8;44,386;12;203,875;64,298;0;14;7,682;PARAMLOG_B-16
67;266,33;260,622;106,92;40,634;24,037;44,01;12;202,136;63,748;0;14;8,63;PARAMLOG_B-16
68;265,785;260,097;107,027;40,406;23,294;43,638;12;200,417;63,21;0;14;9,555;PARAMLOG_B-16
69;265,241;259,574;107,135;40,147;22,574;43,271;12;198,722;62,679;0;14;10,451;PARAMLOG_B-16
70;264,7;259,054;107,243;39,859;21,879;42,908;12;197,051;62,155;0;13;11,309;PARAMLOG_B-16
71;264,16;258,536;107,354;39,547;21,209;42,55;12;195,406;61,636;0;13;12,119;PARAMLOG_B-16
72;263,623;258,02;107,464;39,214;20,567;42,197;12;193,778;61,126;0;13;12,884;PARAMLOG_B-16
73;263,088;257,507;107,575;38,865;19,95;41,847;12;192,174;60,625;0;13;13,603;PARAMLOG_B-16
74;262,555;256,997;107,684;38,502;19,36;41,502;12;190,597;60,133;0;13;14,276;PARAMLOG_B-16
75;262,025;256,489;107,791;38,128;18,795;41,162;12;189,034;59,649;0;13;14,905;PARAMLOG_B-16
76;261,497;255,985;107,902;37,747;18,24;40,835;12;184,915;59,172;0;13;15,489;PARAMLOG_B-16
77;260,971;255,484;108,009;37,355;17,657;40,535;12;177,894;58,705;0;13;16,03;PARAMLOG_B-16
78;260,448;254,99;108,115;36,946;16,936;40,325;12;150,828;58,247;0;13;16,535;PARAMLOG_B-16
79;259,925;254,518;108,217;36,424;15,349;40,643;12;18,01;57,802;0;13;17,015;PARAMLOG_B-16
80;259,401;254,121;108,303;35,344;11,992;41,602;12;0;57,387;0;13;17,517;PARAMLOG_B-16
81;258,879;253,878;108,329;33,814;8,416;42,109;12;0;57,007;0;14;18,122;PARAMLOG_B-16
82;258,37;253,805;108,302;32,27;5,054;42,418;12;0;56,631;0;14;18,822;PARAMLOG_B-16
83;257,882;253,856;108,26;30,914;2,334;42,665;12;0;56,249;0;14;19,567;PARAMLOG_B-16
84;257,432;253,977;108,211;29,729;0,112;42,859;12;0;55,869;0;14;20,352;PARAMLOG_B-16
85;257,042;254,123;108,164;28,694;0;43,013;12;0;55,494;0;13;21,184;PARAMLOG_B-16
86;256,731;254,264;108,123;27,708;0;43,134;12;0;55,122;0;13;22,053;PARAMLOG_B-16
